"Popolazione residente per età, sesso e stato civile al 1° gennaio 2025"
"Codice comune";"Comune";"Età";"Celibi";"Coniugati";"Divorziati";"Vedovi";"Uniti civilmente";"Maschi già in unione civile (per scioglimento unione)";"Maschi già in unione civile (per decesso del partner)";"Totale maschi";"Nubili";"Coniugate";"Divorziate";"Vedove";"Unite civilmente";"Femmine già in unione civile (per scioglimento unione)";"Femmine già in unione civile (per decesso del partner)";"Totale femmine";"Totale"
"097046";"Mandello del Lario";60;18;59;10;1;;;;88;10;69;4;1;;;;84;172
"097046";"Mandello del Lario";61;17;62;9;1;;;;89;13;60;16;9;;;;98;187
"097046";"Mandello del Lario";62;6;44;11;2;;;;63;19;63;10;2;;;;94;157
"097046";"Mandello del Lario";63;9;77;8;1;;;;95;10;58;2;8;;;;78;173
"097046";"Mandello del Lario";64;8;55;3;1;;;;67;12;54;13;7;;;;86;153
"097046";"Mandello del Lario";65;10;55;6;5;;;;76;14;46;10;6;;;;76;152
"097046";"Mandello del Lario";66;18;40;8;3;;;;69;8;48;3;6;;;;65;134
"097046";"Mandello del Lario";67;11;52;9;1;;;;73;11;51;8;4;;;;74;147
"097046";"Mandello del Lario";68;10;48;6;2;;;;66;6;58;4;9;;;;77;143
"097046";"Mandello del Lario";69;12;50;7;2;;;;71;5;49;6;7;;;;67;138
"097046";"Mandello del Lario";70;7;53;4;3;;;;67;10;48;1;10;;;;69;136
"097046";"Mandello del Lario";71;4;37;3;3;;;;47;6;42;6;9;;;;63;110
"097046";"Mandello del Lario";72;8;40;3;0;;;;51;4;40;3;15;;;;62;113
"097046";"Mandello del Lario";73;6;50;1;3;;;;60;5;47;4;14;;;;70;130
"097046";"Mandello del Lario";74;7;43;4;4;;;;58;2;45;2;20;;;;69;127
"097046";"Mandello del Lario";75;3;50;1;5;;;;59;2;57;1;20;;;;80;139
"097046";"Mandello del Lario";76;7;55;3;2;;;;67;9;35;3;20;;;;67;134
"097046";"Mandello del Lario";77;8;43;4;4;;;;59;7;42;1;22;;;;72;131
"097046";"Mandello del Lario";78;3;54;2;6;;;;65;6;32;2;19;;;;59;124
"097046";"Mandello del Lario";79;3;29;3;7;;;;42;3;27;3;25;;;;58;100
"097046";"Mandello del Lario";80;0;27;2;9;;;;38;3;24;0;26;;;;53;91
"097046";"Mandello del Lario";81;3;52;1;3;;;;59;8;32;3;14;;;;57;116
"097046";"Mandello del Lario";82;2;30;1;5;;;;38;3;22;2;28;;;;55;93
"097046";"Mandello del Lario";83;5;38;1;3;;;;47;3;15;2;28;;;;48;95
"097046";"Mandello del Lario";84;5;35;1;3;;;;44;5;23;2;39;;;;69;113
"097046";"Mandello del Lario";85;6;27;1;9;;;;43;6;16;3;38;;;;63;106
"097046";"Mandello del Lario";86;2;21;0;5;;;;28;3;9;0;20;;;;32;60
"097046";"Mandello del Lario";87;3;15;0;4;;;;22;1;10;0;36;;;;47;69
"097046";"Mandello del Lario";88;3;17;0;4;;;;24;1;9;0;26;;;;36;60
"097046";"Mandello del Lario";89;2;11;0;4;;;;17;4;7;0;23;;;;34;51
"097046";"Mandello del Lario";90;1;11;0;3;;;;15;0;4;0;26;;;;30;45
"097046";"Mandello del Lario";91;2;8;0;4;;;;14;3;5;0;22;;;;30;44
"097046";"Mandello del Lario";92;0;4;0;3;;;;7;2;1;0;25;;;;28;35
"097046";"Mandello del Lario";93;1;4;0;3;;;;8;0;2;1;14;;;;17;25
"097046";"Mandello del Lario";94;0;2;0;2;;;;4;3;0;0;16;;;;19;23
"097046";"Mandello del Lario";95;1;4;0;1;;;;6;0;1;0;10;;;;11;17
"097046";"Mandello del Lario";96;0;2;0;3;;;;5;1;0;0;7;;;;8;13
"097046";"Mandello del Lario";97;2;0;0;2;;;;4;1;1;0;8;;;;10;14
"097046";"Mandello del Lario";98;0;1;0;0;;;;1;0;0;0;5;;;;5;6
"097046";"Mandello del Lario";99;0;0;0;0;;;;0;0;0;0;2;;;;2;2
"097046";"Mandello del Lario";100;0;0;0;1;;;;1;2;0;0;3;;;;5;6
"097046";"Mandello del Lario";999;2288;2240;202;137;;;;4867;1878;2257;260;666;;;;5061;9928
"097047";"Margno";0;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097047";"Margno";1;1;0;0;0;;;;1;0;0;0;0;;;;0;1
"097047";"Margno";2;2;0;0;0;;;;2;1;0;0;0;;;;1;3
"097047";"Margno";3;2;0;0;0;;;;2;0;0;0;0;;;;0;2
"097047";"Margno";4;3;0;0;0;;;;3;2;0;0;0;;;;2;5
"097047";"Margno";5;2;0;0;0;;;;2;1;0;0;0;;;;1;3
"097047";"Margno";6;1;0;0;0;;;;1;0;0;0;0;;;;0;1
"097047";"Margno";7;3;0;0;0;;;;3;7;0;0;0;;;;7;10
"097047";"Margno";8;1;0;0;0;;;;1;1;0;0;0;;;;1;2
"097047";"Margno";9;1;0;0;0;;;;1;2;0;0;0;;;;2;3
"097047";"Margno";10;1;0;0;0;;;;1;1;0;0;0;;;;1;2
"097047";"Margno";11;0;0;0;0;;;;0;2;0;0;0;;;;2;2
"097047";"Margno";12;2;0;0;0;;;;2;0;0;0;0;;;;0;2
"097047";"Margno";13;1;0;0;0;;;;1;0;0;0;0;;;;0;1
"097047";"Margno";14;5;0;0;0;;;;5;0;0;0;0;;;;0;5
"097047";"Margno";15;3;0;0;0;;;;3;2;0;0;0;;;;2;5
"097047";"Margno";16;2;0;0;0;;;;2;2;0;0;0;;;;2;4
"097047";"Margno";17;1;0;0;0;;;;1;0;0;0;0;;;;0;1
"097047";"Margno";18;1;0;0;0;;;;1;3;0;0;0;;;;3;4
"097047";"Margno";19;5;0;0;0;;;;5;0;0;0;0;;;;0;5
"097047";"Margno";20;6;0;0;0;;;;6;1;0;0;0;;;;1;7
"097047";"Margno";21;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097047";"Margno";22;2;0;0;0;;;;2;0;0;0;0;;;;0;2
"097047";"Margno";23;0;0;0;0;;;;0;3;0;0;0;;;;3;3
"097047";"Margno";24;2;0;0;0;;;;2;2;0;0;0;;;;2;4
"097047";"Margno";25;0;0;0;0;;;;0;1;0;0;0;;;;1;1
"097047";"Margno";26;1;0;0;0;;;;1;3;0;0;0;;;;3;4
"097047";"Margno";27;2;0;0;0;;;;2;3;0;0;0;;;;3;5
"097047";"Margno";28;3;0;0;0;;;;3;1;0;0;0;;;;1;4
"097047";"Margno";29;1;0;0;0;;;;1;1;0;0;0;;;;1;2
"097047";"Margno";30;1;0;0;0;;;;1;0;0;0;0;;;;0;1
"097047";"Margno";31;3;1;0;0;;;;4;2;1;0;0;;;;3;7
"097047";"Margno";32;3;0;0;0;;;;3;2;0;0;0;;;;2;5
"097047";"Margno";33;1;3;0;0;;;;4;1;1;0;0;;;;2;6
"097047";"Margno";34;2;0;0;0;;;;2;0;0;0;0;;;;0;2
"097047";"Margno";35;3;0;0;0;;;;3;2;2;0;0;;;;4;7
"097047";"Margno";36;2;0;0;0;;;;2;1;0;0;0;;;;1;3
"097047";"Margno";37;4;0;0;0;;;;4;0;2;0;0;;;;2;6
"097047";"Margno";38;1;1;0;0;;;;2;2;1;0;0;;;;3;5
"097047";"Margno";39;3;0;0;0;;;;3;1;2;0;0;;;;3;6
"097047";"Margno";40;1;0;0;0;;;;1;1;1;0;0;;;;2;3
"097047";"Margno";41;0;1;0;0;;;;1;1;0;0;0;;;;1;2
"097047";"Margno";42;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097047";"Margno";43;2;1;0;0;;;;3;1;3;1;0;;;;5;8
"097047";"Margno";44;0;2;0;0;;;;2;3;1;0;0;;;;4;6
"097047";"Margno";45;4;2;0;0;;;;6;2;1;0;0;;;;3;9
"097047";"Margno";46;1;3;0;0;;;;4;1;4;0;0;;;;5;9
"097047";"Margno";47;0;1;0;0;;;;1;1;1;1;0;;;;3;4
"097047";"Margno";48;1;3;0;0;;;;4;0;6;1;0;;;;7;11
"097047";"Margno";49;0;4;1;0;;;;5;2;1;0;0;;;;3;8
"097047";"Margno";50;0;3;0;0;;;;3;0;0;0;0;;;;0;3
"097047";"Margno";51;1;1;0;0;;;;2;0;1;0;0;;;;1;3
"097047";"Margno";52;2;1;1;0;;;;4;1;3;0;1;;;;5;9
"097047";"Margno";53;3;3;2;0;;;;8;0;2;1;0;;;;3;11
"097047";"Margno";54;1;1;0;0;;;;2;1;0;0;0;;;;1;3
"097047";"Margno";55;0;2;0;0;;;;2;1;0;0;0;;;;1;3
"097047";"Margno";56;2;3;0;0;;;;5;0;2;0;1;;;;3;8
"097047";"Margno";57;1;0;0;0;;;;1;0;1;0;0;;;;1;2
"097047";"Margno";58;2;1;1;1;;;;5;1;3;0;0;;;;4;9
"097047";"Margno";59;2;1;0;0;;;;3;0;5;1;1;;;;7;10
"097047";"Margno";60;0;4;0;0;;;;4;0;4;1;1;;;;6;10
"097047";"Margno";61;3;3;1;0;;;;7;0;3;0;0;;;;3;10
"097047";"Margno";62;2;3;1;1;;;;7;0;4;0;0;;;;4;11
"097047";"Margno";63;0;2;1;1;;;;4;0;1;1;0;;;;2;6
"097047";"Margno";64;0;1;0;0;;;;1;0;1;0;0;;;;1;2
"097047";"Margno";65;0;4;0;0;;;;4;0;1;0;1;;;;2;6
"097047";"Margno";66;2;0;1;0;;;;3;1;2;0;0;;;;3;6
"097047";"Margno";67;1;1;1;0;;;;3;1;3;2;1;;;;7;10
"097047";"Margno";68;1;2;0;0;;;;3;0;1;0;0;;;;1;4
"097047";"Margno";69;1;3;1;0;;;;5;0;3;0;1;;;;4;9
"097047";"Margno";70;0;3;0;0;;;;3;1;0;0;0;;;;1;4
"097047";"Margno";71;1;0;0;0;;;;1;0;3;0;2;;;;5;6
"097047";"Margno";72;0;2;0;0;;;;2;0;2;0;0;;;;2;4
"097047";"Margno";73;0;4;1;1;;;;6;0;4;0;0;;;;4;10
"097047";"Margno";74;0;1;0;0;;;;1;0;2;1;1;;;;4;5
"097047";"Margno";75;0;4;0;0;;;;4;0;2;0;0;;;;2;6
"097047";"Margno";76;0;3;0;1;;;;4;0;0;0;0;;;;0;4
"097047";"Margno";77;0;0;0;1;;;;1;0;1;0;3;;;;4;5
"097047";"Margno";78;1;3;0;0;;;;4;0;0;0;0;;;;0;4
"097047";"Margno";79;0;1;0;0;;;;1;0;0;0;0;;;;0;1
"097047";"Margno";80;1;0;0;0;;;;1;2;2;0;3;;;;7;8
"097047";"Margno";81;0;1;0;0;;;;1;0;0;0;1;;;;1;2
"097047";"Margno";82;0;1;0;0;;;;1;0;0;0;0;;;;0;1
"097047";"Margno";83;1;1;0;0;;;;2;0;2;0;0;;;;2;4
"097047";"Margno";84;0;2;0;0;;;;2;0;0;0;0;;;;0;2
"097047";"Margno";85;0;1;0;0;;;;1;0;0;0;0;;;;0;1
"097047";"Margno";86;0;0;0;0;;;;0;0;3;0;0;;;;3;3
"097047";"Margno";87;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097047";"Margno";88;0;0;0;1;;;;1;0;0;0;0;;;;0;1
"097047";"Margno";89;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097047";"Margno";90;0;1;0;0;;;;1;0;0;0;0;;;;0;1
"097047";"Margno";91;0;0;0;0;;;;0;0;0;0;1;;;;1;1
"097047";"Margno";92;0;0;0;0;;;;0;0;0;0;1;;;;1;1
"097047";"Margno";93;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097047";"Margno";94;0;0;0;1;;;;1;0;0;0;0;;;;0;1
"097047";"Margno";95;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097047";"Margno";96;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097047";"Margno";97;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097047";"Margno";98;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097047";"Margno";99;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097047";"Margno";100;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097047";"Margno";999;114;89;12;8;;;;223;71;88;10;19;;;;188;411
"097048";"Merate";0;33;0;0;0;;;;33;36;0;0;0;;;;36;69
"097048";"Merate";1;44;0;0;0;;;;44;40;0;0;0;;;;40;84
"097048";"Merate";2;48;0;0;0;;;;48;58;0;0;0;;;;58;106
"097048";"Merate";3;38;0;0;0;;;;38;55;0;0;0;;;;55;93
"097048";"Merate";4;44;0;0;0;;;;44;60;0;0;0;;;;60;104
"097048";"Merate";5;50;0;0;0;;;;50;58;0;0;0;;;;58;108
"097048";"Merate";6;65;0;0;0;;;;65;52;0;0;0;;;;52;117
"097048";"Merate";7;64;0;0;0;;;;64;64;0;0;0;;;;64;128
"097048";"Merate";8;37;0;0;0;;;;37;73;0;0;0;;;;73;110
"097048";"Merate";9;71;0;0;0;;;;71;64;0;0;0;;;;64;135
"097048";"Merate";10;66;0;0;0;;;;66;63;0;0;0;;;;63;129
"097048";"Merate";11;60;0;0;0;;;;60;61;0;0;0;;;;61;121
"097048";"Merate";12;62;0;0;0;;;;62;90;0;0;0;;;;90;152
"097048";"Merate";13;66;0;0;0;;;;66;69;0;0;0;;;;69;135
"097048";"Merate";14;83;0;0;0;;;;83;74;0;0;0;;;;74;157
"097048";"Merate";15;79;0;0;0;;;;79;72;0;0;0;;;;72;151
"097048";"Merate";16;96;0;0;0;;;;96;69;0;0;0;;;;69;165
"097048";"Merate";17;71;0;0;0;;;;71;69;0;0;0;;;;69;140
"097048";"Merate";18;80;0;0;0;;;;80;68;0;0;0;;;;68;148
"097048";"Merate";19;77;0;0;0;;;;77;74;1;0;0;;;;75;152
"097048";"Merate";20;68;0;0;0;;;;68;66;0;0;0;;;;66;134
"097048";"Merate";21;91;0;0;0;;;;91;72;0;0;0;;;;72;163
"097048";"Merate";22;83;0;0;0;;;;83;75;3;0;0;;;;78;161
"097048";"Merate";23;72;0;0;0;;;;72;67;5;0;0;;;;72;144
"097048";"Merate";24;77;0;0;0;;;;77;74;1;0;0;;;;75;152
"097048";"Merate";25;63;2;0;0;;;;65;67;3;1;0;;;;71;136
"097048";"Merate";26;76;3;0;0;;;;79;58;5;0;0;;;;63;142
"097048";"Merate";27;78;3;0;0;;;;81;61;10;0;0;;;;71;152
"097048";"Merate";28;56;5;1;0;;;;62;48;14;0;0;;;;62;124
"097048";"Merate";29;68;6;0;0;;;;74;43;16;1;0;;;;60;134
"097048";"Merate";30;70;4;0;0;;;;74;56;25;1;0;;;;82;156
"097048";"Merate";31;58;7;0;0;;;;65;41;22;0;0;;;;63;128
"097048";"Merate";32;61;17;0;0;;;;78;46;29;0;1;;;;76;154
"097048";"Merate";33;52;21;0;0;;;;73;36;27;0;0;;;;63;136
"097048";"Merate";34;66;21;1;0;;;;88;33;33;0;1;;;;67;155
"097048";"Merate";35;43;29;0;0;;;;72;32;42;0;2;;;;76;148
"097048";"Merate";36;53;32;1;0;;;;86;34;45;4;0;;;;83;169
"097048";"Merate";37;42;41;0;0;;;;83;19;30;1;0;;;;50;133
"097048";"Merate";38;47;23;1;0;;;;71;30;49;3;0;;;;82;153
"097048";"Merate";39;37;51;1;0;;;;89;31;40;4;1;;;;76;165
"097048";"Merate";40;40;50;1;0;;;;91;24;42;7;1;;;;74;165
"097048";"Merate";41;39;37;1;0;;;;77;24;41;7;0;;;;72;149
"097048";"Merate";42;44;40;2;0;;;;86;36;52;7;0;;;;95;181
"097048";"Merate";43;47;36;2;1;;;;86;20;52;4;1;;;;77;163
"097048";"Merate";44;29;44;3;0;;;;76;21;46;10;0;;;;77;153
"097048";"Merate";45;39;45;3;0;;;;87;23;69;3;0;;;;95;182
"097048";"Merate";46;37;52;3;0;;;;92;24;72;4;0;;;;100;192
"097048";"Merate";47;25;58;6;0;;;;89;22;65;8;0;;;;95;184
"097048";"Merate";48;45;62;5;0;;;;112;28;75;6;4;;;;113;225
"097048";"Merate";49;31;72;6;0;;;;109;28;92;10;2;;;;132;241
"097048";"Merate";50;29;85;5;1;;;;120;29;73;12;0;;;;114;234
"097048";"Merate";51;35;83;7;1;;;;126;25;72;14;7;;;;118;244
"097048";"Merate";52;30;71;8;3;;;;112;24;82;12;1;;;;119;231
"097048";"Merate";53;29;75;12;0;;;;116;28;78;9;1;;;;116;232
"097048";"Merate";54;39;88;4;0;;;;131;23;79;14;4;;;;120;251
"097048";"Merate";55;32;75;9;0;;;;116;15;70;12;3;;;;100;216
"097048";"Merate";56;20;80;10;1;;;;111;21;89;16;1;;;;127;238
"097048";"Merate";57;29;69;8;1;;;;107;17;91;9;5;;;;122;229
"097048";"Merate";58;14;76;12;1;;;;103;19;93;10;4;;;;126;229
"097048";"Merate";59;25;84;4;1;;;;114;17;94;8;8;;;;127;241
"097048";"Merate";60;21;72;10;3;;;;106;16;81;13;6;;;;116;222
"097048";"Merate";61;13;69;7;0;;;;89;17;82;6;7;;;;112;201
"097048";"Merate";62;15;71;8;6;;;;100;10;68;8;7;;;;93;193
"097048";"Merate";63;19;76;8;2;;;;105;13;69;8;9;;;;99;204
"097048";"Merate";64;13;71;7;4;;;;95;10;76;5;12;;;;103;198
"097048";"Merate";65;14;64;7;2;;;;87;15;82;10;10;;;;117;204
"097048";"Merate";66;10;87;6;2;;;;105;4;85;8;4;;;;101;206
"097048";"Merate";67;9;78;5;2;;;;94;8;66;4;20;;;;98;192
"097048";"Merate";68;11;71;7;3;;;;92;8;69;7;14;;;;98;190
"097048";"Merate";69;13;57;2;1;;;;73;7;65;4;21;;;;97;170
"097048";"Merate";70;9;53;4;3;;;;69;11;49;4;16;;;;80;149
"097048";"Merate";71;5;69;4;3;;;;81;9;74;6;14;;;;103;184
"097048";"Merate";72;3;70;0;4;;;;77;9;71;3;15;;;;98;175
"097048";"Merate";73;6;74;3;1;;;;84;7;71;3;21;;;;102;186
"097048";"Merate";74;11;86;1;4;;;;102;6;76;3;21;;;;106;208
"097048";"Merate";75;3;80;4;5;;;;92;8;64;5;35;;;;112;204
"097048";"Merate";76;4;67;2;8;;;;81;8;59;2;26;;;;95;176
"097048";"Merate";77;8;76;6;5;;;;95;5;73;3;39;;;;120;215
"097048";"Merate";78;6;71;0;7;;;;84;13;57;5;38;;;;113;197
"097048";"Merate";79;9;58;1;8;;;;76;7;35;4;23;;;;69;145
"097048";"Merate";80;6;53;2;4;;;;65;6;45;4;41;;;;96;161
"097048";"Merate";81;5;52;0;4;;;;61;4;44;0;38;;;;86;147
"097048";"Merate";82;6;43;1;11;;;;61;8;23;0;46;;;;77;138
"097048";"Merate";83;7;54;1;14;;;;76;6;29;0;45;;;;80;156
"097048";"Merate";84;4;30;0;7;;;;41;8;39;1;50;;;;98;139
"097048";"Merate";85;4;36;1;12;;;;53;8;24;0;52;;;;84;137
"097048";"Merate";86;6;28;1;14;;;;49;11;14;1;51;;;;77;126
"097048";"Merate";87;2;20;0;12;;;;34;4;13;0;36;;;;53;87
"097048";"Merate";88;0;23;1;6;;;;30;8;7;1;35;;;;51;81
"097048";"Merate";89;0;19;0;8;;;;27;3;5;0;38;;;;46;73
"097048";"Merate";90;1;8;1;4;;;;14;2;5;0;29;;;;36;50
"097048";"Merate";91;1;13;0;6;;;;20;4;3;1;27;;;;35;55
"097048";"Merate";92;0;6;0;1;;;;7;6;3;1;29;;;;39;46
"097048";"Merate";93;0;5;0;4;;;;9;4;1;0;30;;;;35;44
"097048";"Merate";94;0;5;0;2;;;;7;2;0;0;15;;;;17;24
"097048";"Merate";95;0;1;0;0;;;;1;3;0;0;7;;;;10;11
"097048";"Merate";96;0;0;0;1;;;;1;1;0;0;11;;;;12;13
"097048";"Merate";97;0;1;0;1;;;;2;0;0;0;7;;;;7;9
"097048";"Merate";98;0;1;0;2;;;;3;1;0;0;3;;;;4;7
"097048";"Merate";99;0;0;0;1;;;;1;0;0;0;1;;;;1;2
"097048";"Merate";100;0;0;0;0;;;;0;0;0;0;6;;;;6;6
"097048";"Merate";999;3397;3365;216;197;;;;7175;3006;3454;317;1002;;;;7779;14954
"097049";"Missaglia";0;32;0;0;0;;;;32;26;0;0;0;;;;26;58
"097049";"Missaglia";1;31;0;0;0;;;;31;25;0;0;0;;;;25;56
"097049";"Missaglia";2;41;0;0;0;;;;41;32;0;0;0;;;;32;73
"097049";"Missaglia";3;33;0;0;0;;;;33;29;0;0;0;;;;29;62
"097049";"Missaglia";4;30;0;0;0;;;;30;36;0;0;0;;;;36;66
"097049";"Missaglia";5;31;0;0;0;;;;31;37;0;0;0;;;;37;68
"097049";"Missaglia";6;42;0;0;0;;;;42;34;0;0;0;;;;34;76
"097049";"Missaglia";7;42;0;0;0;;;;42;39;0;0;0;;;;39;81
"097049";"Missaglia";8;40;0;0;0;;;;40;43;0;0;0;;;;43;83
"097049";"Missaglia";9;43;0;0;0;;;;43;47;0;0;0;;;;47;90
"097049";"Missaglia";10;34;0;0;0;;;;34;46;0;0;0;;;;46;80
"097049";"Missaglia";11;47;0;0;0;;;;47;41;0;0;0;;;;41;88
"097049";"Missaglia";12;44;0;0;0;;;;44;40;0;0;0;;;;40;84
"097049";"Missaglia";13;48;0;0;0;;;;48;37;0;0;0;;;;37;85
"097049";"Missaglia";14;51;0;0;0;;;;51;37;0;0;0;;;;37;88
"097049";"Missaglia";15;66;0;0;0;;;;66;37;0;0;0;;;;37;103
"097049";"Missaglia";16;50;0;0;0;;;;50;37;0;0;0;;;;37;87
"097049";"Missaglia";17;50;0;0;0;;;;50;48;0;0;0;;;;48;98
"097049";"Missaglia";18;46;0;0;0;;;;46;40;0;0;0;;;;40;86
"097049";"Missaglia";19;42;0;0;0;;;;42;38;0;0;0;;;;38;80
"097049";"Missaglia";20;49;0;0;0;;;;49;55;1;0;0;;;;56;105
"097049";"Missaglia";21;35;1;0;0;;;;36;41;0;0;0;;;;41;77
"097049";"Missaglia";22;50;0;0;0;;;;50;48;0;0;0;;;;48;98
"097049";"Missaglia";23;37;0;0;0;;;;37;35;2;0;0;;;;37;74
"097049";"Missaglia";24;34;0;0;0;;;;34;31;1;0;0;;;;32;66
"097049";"Missaglia";25;39;0;0;0;;;;39;35;5;1;0;;;;41;80
"097049";"Missaglia";26;47;1;0;0;;;;48;43;4;0;0;;;;47;95
"097049";"Missaglia";27;30;0;0;0;;;;30;31;4;0;0;;;;35;65
"097049";"Missaglia";28;44;2;0;0;;;;46;30;9;0;0;;;;39;85
"097049";"Missaglia";29;41;7;0;0;;;;48;32;9;0;0;;;;41;89
"097049";"Missaglia";30;36;9;0;0;;;;45;37;12;1;0;;;;50;95
"097049";"Missaglia";31;45;5;0;0;;;;50;37;11;1;0;;;;49;99
"097049";"Missaglia";32;38;4;0;0;;;;42;43;14;0;0;;;;57;99
"097049";"Missaglia";33;53;15;0;0;;;;68;25;15;1;0;;;;41;109
"097049";"Missaglia";34;36;14;0;0;;;;50;24;15;0;0;;;;39;89
"097049";"Missaglia";35;36;11;2;1;;;;50;25;24;2;0;;;;51;101
"097049";"Missaglia";36;43;12;0;0;;;;55;28;34;2;1;;;;65;120
"097049";"Missaglia";37;26;31;0;0;;;;57;15;30;2;0;;;;47;104
"097049";"Missaglia";38;22;23;1;0;;;;46;27;29;1;0;;;;57;103
"097049";"Missaglia";39;25;30;1;0;;;;56;24;33;0;0;;;;57;113
"097049";"Missaglia";40;18;24;1;0;;;;43;11;36;2;0;;;;49;92
"097049";"Missaglia";41;27;32;3;0;;;;62;14;38;4;0;;;;56;118
"097049";"Missaglia";42;28;28;1;0;;;;57;9;38;5;0;;;;52;109
"097049";"Missaglia";43;29;42;4;0;;;;75;19;32;5;1;;;;57;132
"097049";"Missaglia";44;28;31;2;0;;;;61;27;43;1;0;;;;71;132
"097049";"Missaglia";45;17;28;4;1;;;;50;20;39;5;2;;;;66;116
"097049";"Missaglia";46;28;36;3;0;;;;67;16;37;3;0;;;;56;123
"097049";"Missaglia";47;27;35;5;1;;;;68;16;36;10;1;;;;63;131
"097049";"Missaglia";48;23;42;0;0;;;;65;18;43;6;0;;;;67;132
"097049";"Missaglia";49;19;47;8;1;;;;75;15;46;8;1;;;;70;145
"097049";"Missaglia";50;24;52;7;2;;;;85;18;54;11;1;;;;84;169
"097049";"Missaglia";51;27;50;3;0;;;;80;11;67;6;1;;;;85;165
"097049";"Missaglia";52;30;45;8;0;;;;83;20;43;6;0;;;;69;152
"097049";"Missaglia";53;19;54;6;1;;;;80;12;59;12;2;;;;85;165
"097049";"Missaglia";54;15;50;9;0;;;;74;10;41;9;2;;;;62;136
"097049";"Missaglia";55;27;45;7;0;;;;79;15;50;6;2;;;;73;152
"097049";"Missaglia";56;16;41;8;2;;;;67;6;53;5;2;;;;66;133
"097049";"Missaglia";57;20;58;12;1;;;;91;8;39;7;4;;;;58;149
"097049";"Missaglia";58;18;70;5;0;;;;93;6;44;3;2;;;;55;148
"097049";"Missaglia";59;9;48;4;0;;;;61;9;45;6;3;;;;63;124
"097049";"Missaglia";60;9;38;11;2;;;;60;6;54;5;2;;;;67;127
"097049";"Missaglia";61;10;55;7;1;;;;73;8;45;7;4;;;;64;137
"097049";"Missaglia";62;11;40;6;4;;;;61;10;47;7;7;;;;71;132
"097049";"Missaglia";63;7;40;4;0;;;;51;6;43;6;2;;;;57;108
"097049";"Missaglia";64;9;44;8;0;;;;61;9;41;6;6;;;;62;123
"097049";"Missaglia";65;10;38;3;1;;;;52;5;47;5;2;;;;59;111
"097049";"Missaglia";66;11;44;4;2;;;;61;9;34;7;8;;;;58;119
"097049";"Missaglia";67;10;37;3;2;;;;52;5;46;1;8;;;;60;112
"097049";"Missaglia";68;10;39;6;2;;;;57;1;42;7;6;;;;56;113
"097049";"Missaglia";69;7;39;1;2;;;;49;3;36;7;10;;;;56;105
"097049";"Missaglia";70;6;30;1;1;;;;38;2;34;2;4;;;;42;80
"097049";"Missaglia";71;4;46;3;3;;;;56;1;36;2;9;;;;48;104
"097049";"Missaglia";72;6;37;0;1;;;;44;3;46;2;9;;;;60;104
"097049";"Missaglia";73;5;35;2;1;;;;43;1;38;2;7;;;;48;91
"097049";"Missaglia";74;4;39;2;5;;;;50;4;27;1;10;;;;42;92
"097049";"Missaglia";75;3;41;0;4;;;;48;2;38;0;20;;;;60;108
"097049";"Missaglia";76;4;35;1;6;;;;46;3;28;3;22;;;;56;102
"097049";"Missaglia";77;2;38;2;2;;;;44;6;27;1;19;;;;53;97
"097049";"Missaglia";78;3;29;1;4;;;;37;4;36;2;18;;;;60;97
"097049";"Missaglia";79;1;23;0;2;;;;26;0;13;0;20;;;;33;59
"097049";"Missaglia";80;2;21;1;1;;;;25;2;18;1;12;;;;33;58
"097049";"Missaglia";81;1;21;0;4;;;;26;4;19;0;10;;;;33;59
"097049";"Missaglia";82;1;30;1;7;;;;39;2;18;1;14;;;;35;74
"097049";"Missaglia";83;1;27;0;4;;;;32;5;15;0;19;;;;39;71
"097049";"Missaglia";84;3;18;0;2;;;;23;3;11;1;20;;;;35;58
"097049";"Missaglia";85;1;19;0;5;;;;25;7;4;0;16;;;;27;52
"097049";"Missaglia";86;3;22;1;3;;;;29;3;6;2;24;;;;35;64
"097049";"Missaglia";87;1;10;1;5;;;;17;4;5;0;13;;;;22;39
"097049";"Missaglia";88;1;6;0;4;;;;11;8;1;0;12;;;;21;32
"097049";"Missaglia";89;1;4;0;2;;;;7;8;5;1;17;;;;31;38
"097049";"Missaglia";90;2;4;0;1;;;;7;7;0;0;14;;;;21;28
"097049";"Missaglia";91;0;2;0;3;;;;5;4;3;0;11;;;;18;23
"097049";"Missaglia";92;0;2;0;2;;;;4;1;1;0;23;;;;25;29
"097049";"Missaglia";93;0;3;0;0;;;;3;3;0;0;5;;;;8;11
"097049";"Missaglia";94;0;3;0;1;;;;4;2;0;0;0;;;;2;6
"097049";"Missaglia";95;0;0;0;1;;;;1;2;0;0;5;;;;7;8
