route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
7,SASC,LL007202,"LECCO Laorca, Valpozza",LL007202,0,26i_V_N,L007A2,1,1
7,SASC,LL007203,"CALOLZIOCORTE FS / Autostaz.",LL007203,1,26i_V_N,L007R1,1,1
7,SASC,LL007204,"BALLABIO Resinelli, Chiappa",LL007204,0,26i_Wm_N,L007A3,1,1
7,SASC,LL007205,"CALOLZIOCORTE Lavello, Ist.",LL007205,1,26i_V_N,L007R2,1,1
7,SASC,LL007206,"LECCO Laorca, Valpozza",LL007206,0,26i_V_N,L007A2,1,1
7,SASC,LL007207,"CALOLZIOCORTE FS / Autostaz.",LL007207,1,26i_Wm_N,L007R3,1,1
7,SASC,LL007208,"LECCO Laorca, Valpozza",LL007208,0,26i_V_N,L007A2,1,1
7,SASC,LL007209,"CALOLZIOCORTE FS / Autostaz.",LL007209,1,26i_V_N,L007R1,1,1
7,SASC,LL007210,"BALLABIO Cinturino/Saffi",LL007210,0,26i_Wm_N,L007A5,1,1
7,SASC,LL007211,"LECCO C. Alberto, Centro Comm.",LL007211,1,26i_Wm_N,L007R4,1,1
7,SASC,LL007212,"LECCO Laorca, Valpozza",LL007212,0,26i_V_N,L007A2,1,1
7,SASC,LL007213,"CALOLZIOCORTE FS / Autostaz.",LL007213,1,26i_V_N,L007R1,1,1
7,SASC,LL007214,"BALLABIO Cinturino/Saffi",LL007214,0,26i_V_N,L007A5,1,1
7,SASC,LL007215,"CALOLZIOCORTE FS / Autostaz.",LL007215,1,26i_V_N,L007R5,1,1
7,SASC,LL007216,"LECCO Laorca, Valpozza",LL007216,0,26i_V_N,L007A2,1,1
7,SASC,LL007217,"CALOLZIOCORTE FS / Autostaz.",LL007217,1,26i_V_N,L007R1,1,1
7,SASC,LL007218,"LECCO Eremo, Ospedale",LL007218,0,26i_V_N,L007A10,1,1
7,SASC,LL007219,"CALOLZIOCORTE FS / Autostaz.",LL007219,1,26i_V_N,L007R7,1,1
7,SASC,LL007220,"BALLABIO Cinturino/Saffi",LL007220,0,26i_V_N,L007A6,1,1
7,SASC,LL007221,"CALOLZIOCORTE FS / Autostaz.",LL007221,1,26i_V_N,L007R5,1,1
7,SASC,LL007222,"LECCO Laorca, Valpozza",LL007222,0,26i_Wp_N,L007A1,1,1
7,SASC,LL007223,"CALOLZIOCORTE FS / Autostaz.",LL007223,1,26i_Wp_N,L007R1,1,1
7,SASC,LL007224,"BALLABIO Resinelli, Chiappa",LL007224,0,26i_V_N,L007A3,1,1
7,SASC,LL007225,"CALOLZIOCORTE FS / Autostaz.",LL007225,1,26i_Wp_N,L007R1,1,1
7,SASC,LL007226,"LECCO Laorca, Valpozza",LL007226,0,26i_Wp_N,L007A2,1,1
7,SASC,LL007227,"CALOLZIOCORTE FS / Autostaz.",LL007227,1,26i_V_N,L007R8,1,1
7,SASC,LL007228,"LECCO Laorca, Valpozza",LL007228,0,26i_Wp_N,L007A2,1,1
7,SASC,LL007229,"CALOLZIOCORTE FS / Autostaz.",LL007229,1,26i_Wp_N,L007R1,1,1
7,SASC,LL007230,"LECCO, C. Alberto, Centro Comm.",LL007230,0,26i_V_N,L007A8,1,1
7,SASC,LL007231,"CALOLZIOCORTE FS / Autostaz.",LL007231,1,26i_Gs_N,L007R5,1,1
7,SASC,LL007232,"LECCO, C. Alberto, Centro Comm.",LL007232,0,26i_Wp_N,L007A8,1,1
7,SASC,LL007234,"BALLABIO Cinturino/Saffi",LL007234,0,26i_Gs_N,L007A9,1,1
7,F5NS,LL007300,"LECCO Laorca, Valpozza",LL007300,0,26i_V_R,L007A1,1,1
7,F5NS,LL007301,"CALOLZIOCORTE FS / Autostaz.",LL007301,1,26i_V_R,L007R1,1,1
7,F5NS,LL007302,"LECCO Laorca, Valpozza",LL007302,0,26i_V_R,L007A2,1,1
7,F5NS,LL007303,"CALOLZIOCORTE FS / Autostaz.",LL007303,1,26i_V_R,L007R1,1,1
7,F5NS,LL007304,"BALLABIO Resinelli, Chiappa",LL007304,0,26i_W_R,L007A3,1,1
7,F5NS,LL007305,"CALOLZIOCORTE FS / Autostaz.",LL007305,1,26i_V_R,L007R1,1,1
7,F5NS,LL007306,"LECCO Laorca, Valpozza",LL007306,0,26i_V_R,L007A2,1,1
7,F5NS,LL007307,"CALOLZIOCORTE FS / Autostaz.",LL007307,1,26i_W_R,L007R8,1,1
7,F5NS,LL007308,"LECCO Laorca, Valpozza",LL007308,0,26i_V_R,L007A2,1,1
7,F5NS,LL007309,"CALOLZIOCORTE FS / Autostaz.",LL007309,1,26i_V_R,L007R1,1,1
7,F5NS,LL007310,"BALLABIO Cinturino/Saffi",LL007310,0,26i_W_R,L007A5,1,1
7,F5NS,LL007311,"LECCO C. Alberto, Centro Comm.",LL007311,1,26i_W_R,L007R4,1,1
7,F5NS,LL007312,"LECCO Laorca, Valpozza",LL007312,0,26i_V_R,L007A2,1,1
7,F5NS,LL007313,"CALOLZIOCORTE FS / Autostaz.",LL007313,1,26i_V_R,L007R1,1,1
7,F5NS,LL007314,"BALLABIO Cinturino/Saffi",LL007314,0,26i_V_R,L007A5,1,1
7,F5NS,LL007315,"CALOLZIOCORTE FS / Autostaz.",LL007315,1,26i_V_R,L007R5,1,1
7,F5NS,LL007316,"LECCO Laorca, Valpozza",LL007316,0,26i_V_R,L007A2,1,1
7,F5NS,LL007317,"CALOLZIOCORTE FS / Autostaz.",LL007317,1,26i_V_R,L007R1,1,1
7,F5NS,LL007318,"BALLABIO Cinturino/Saffi",LL007318,0,26i_V_R,L007A5,1,1
7,F5NS,LL007319,"CALOLZIOCORTE FS / Autostaz.",LL007319,1,26i_V_R,L007R5,1,1
7,F5NS,LL007320,"LECCO Laorca, Valpozza",LL007320,0,26i_V_R,L007A2,1,1
7,F5NS,LL007321,"CALOLZIOCORTE FS / Autostaz.",LL007321,1,26i_V_R,L007R1,1,1
7,F5NS,LL007322,"LECCO Laorca, Valpozza",LL007322,0,26i_W_R,L007A1,1,1
7,F5NS,LL007323,"CALOLZIOCORTE FS / Autostaz.",LL007323,1,26i_W_R,L007R1,1,1
7,F5NS,LL007324,"BALLABIO Resinelli, Chiappa",LL007324,0,26i_V_R,L007A3,1,1
7,F5NS,LL007325,"CALOLZIOCORTE FS / Autostaz.",LL007325,1,26i_W_R,L007R1,1,1
7,F5NS,LL007326,"LECCO Laorca, Valpozza",LL007326,0,26i_W_R,L007A2,1,1
7,F5NS,LL007327,"CALOLZIOCORTE FS / Autostaz.",LL007327,1,26i_V_R,L007R8,1,1
7,F5NS,LL007328,"LECCO Laorca, Valpozza",LL007328,0,26i_W_R,L007A2,1,1
7,F5NS,LL007329,"CALOLZIOCORTE FS / Autostaz.",LL007329,1,26i_W_R,L007R1,1,1
7,F5NS,LL007330,"LECCO, C. Alberto, Centro Comm.",LL007330,0,26i_V_R,L007A8,1,1
7,F5NS,LL007331,"CALOLZIOCORTE FS / Autostaz.",LL007331,1,26i_W_R,L007R5,1,1
7,F5NS,LL007332,"BALLABIO Cinturino/Saffi",LL007332,0,26i_W_R,L007A5,1,1
7,SANS,LL007400,"LECCO Laorca, Valpozza",LL007400,0,26i_V_R,L007A1,1,1
7,SANS,LL007401,"CALOLZIOCORTE FS / Autostaz.",LL007401,1,26i_V_R,L007R1,1,1
7,SANS,LL007402,"LECCO Laorca, Valpozza",LL007402,0,26i_V_R,L007A2,1,1
7,SANS,LL007403,"CALOLZIOCORTE FS / Autostaz.",LL007403,1,26i_V_R,L007R1,1,1
7,SANS,LL007404,"BALLABIO Resinelli, Chiappa",LL007404,0,26i_W_R,L007A3,1,1
7,SANS,LL007405,"CALOLZIOCORTE FS / Autostaz.",LL007405,1,26i_V_R,L007R1,1,1
7,SANS,LL007406,"LECCO Laorca, Valpozza",LL007406,0,26i_V_R,L007A2,1,1
7,SANS,LL007407,"CALOLZIOCORTE FS / Autostaz.",LL007407,1,26i_W_R,L007R8,1,1
7,SANS,LL007408,"LECCO Laorca, Valpozza",LL007408,0,26i_V_R,L007A2,1,1
7,SANS,LL007409,"CALOLZIOCORTE FS / Autostaz.",LL007409,1,26i_V_R,L007R1,1,1
7,SANS,LL007411,"LECCO C. Alberto, Centro Comm.",LL007411,1,26i_W_R,L007R4,1,1
7,SANS,LL007412,"LECCO Laorca, Valpozza",LL007412,0,26i_V_R,L007A2,1,1
7,SANS,LL007413,"CALOLZIOCORTE FS / Autostaz.",LL007413,1,26i_V_R,L007R1,1,1
7,SANS,LL007414,"BALLABIO Cinturino/Saffi",LL007414,0,26i_V_R,L007A5,1,1
7,SANS,LL007415,"CALOLZIOCORTE FS / Autostaz.",LL007415,1,26i_V_R,L007R5,1,1
7,SANS,LL007416,"LECCO Laorca, Valpozza",LL007416,0,26i_V_R,L007A2,1,1
7,SANS,LL007417,"CALOLZIOCORTE FS / Autostaz.",LL007417,1,26i_V_R,L007R1,1,1
7,SANS,LL007418,"BALLABIO Cinturino/Saffi",LL007418,0,26i_V_R,L007A5,1,1
7,SANS,LL007419,"CALOLZIOCORTE FS / Autostaz.",LL007419,1,26i_V_R,L007R5,1,1
7,SANS,LL007420,"LECCO Laorca, Valpozza",LL007420,0,26i_V_R,L007A2,1,1
7,SANS,LL007421,"CALOLZIOCORTE FS / Autostaz.",LL007421,1,26i_V_R,L007R1,1,1
7,SANS,LL007422,"LECCO Laorca, Valpozza",LL007422,0,26i_W_R,L007A1,1,1
7,SANS,LL007423,"CALOLZIOCORTE FS / Autostaz.",LL007423,1,26i_W_R,L007R1,1,1
7,SANS,LL007424,"BALLABIO Resinelli, Chiappa",LL007424,0,26i_V_R,L007A3,1,1
7,SANS,LL007425,"CALOLZIOCORTE FS / Autostaz.",LL007425,1,26i_W_R,L007R1,1,1
7,SANS,LL007426,"LECCO Laorca, Valpozza",LL007426,0,26i_W_R,L007A2,1,1
7,SANS,LL007427,"CALOLZIOCORTE FS / Autostaz.",LL007427,1,26i_V_R,L007R8,1,1
7,SANS,LL007428,"LECCO Laorca, Valpozza",LL007428,0,26i_W_R,L007A2,1,1
7,SANS,LL007429,"CALOLZIOCORTE FS / Autostaz.",LL007429,1,26i_W_R,L007R1,1,1
7,SANS,LL007430,"LECCO Laorca, Valpozza",LL007430,0,26i_V_R,L007A8,1,1
7,SANS,LL007431,"CALOLZIOCORTE FS / Autostaz.",LL007431,1,26i_W_R,L007R5,1,1
7,SANS,LL007432,"BALLABIO Cinturino/Saffi",LL007432,0,26i_W_R,L007A5,1,1
7,FESTi,LL007900,"LECCO Laorca, Valpozza",LL007900,0,26i_Vf_F,L007A2,1,1
7,FESTi,LL007901,"CALOLZIOCORTE FS / Autostaz.",LL007901,1,26i_Vf_F,L007R7,1,1
7,FESTi,LL007902,"LECCO Laorca, Valpozza",LL007902,0,26i_Vf_F,L007A2,1,1
7,FESTi,LL007903,"CALOLZIOCORTE FS / Autostaz.",LL007903,1,26i_Vf_F,L007R1,1,1
7,FESTi,LL007904B,"BALLABIO Resinelli, Chiappa",LL007904B,0,26i_Vf_F,L007A12,1,1
7,FESTi,LL007905,"CALOLZIOCORTE FS / Autostaz.",LL007905,1,26i_Vf_F,L007R1,1,1
7,FESTi,LL007906,"LECCO Laorca, Valpozza",LL007906,0,26i_Vf_F,L007A2,1,1
7,FESTi,LL007907B,"CALOLZIOCORTE FS / Autostaz.",LL007907B,1,26i_Vf_F,L007R8,1,1
7,FESTi,LL007908,"LECCO Laorca, Valpozza",LL007908,0,26i_Vf_F,L007A2,1,1
7,FESTi,LL007909,"CALOLZIOCORTE FS / Autostaz.",LL007909,1,26i_Vf_F,L007R1,1,1
7,FESTi,LL007910,"LECCO Laorca, Valpozza",LL007910,0,26i_Vf_F,L007A2,1,1
7,FESTi,LL007911,"CALOLZIOCORTE FS / Autostaz.",LL007911,1,26i_Vf_F,L007R1,1,1
7,FESTi,LL007912,"LECCO Laorca, Valpozza",LL007912,0,26i_Vf_F,L007A2,1,1
7,FESTi,LL007913,"CALOLZIOCORTE FS / Autostaz.",LL007913,1,26i_Vf_F,L007R1,1,1
7,FESTi,LL007914,"BALLABIO Resinelli, Chiappa",LL007914,0,26i_Vf_F,L007A3,1,1
7,FESTi,LL007915,"CALOLZIOCORTE FS / Autostaz.",LL007915,1,26i_Vf_F,L007R1,1,1
7,FESTi,LL007916,"LECCO Laorca, Valpozza",LL007916,0,26i_Vf_F,L007A2,1,1
7,FESTi,LL007917B,"CALOLZIOCORTE FS / Autostaz.",LL007917B,1,26i_Vf_F,L007R12,1,1
7,FESTi,LL007919,"CALOLZIOCORTE FS / Autostaz.",LL007919,1,26i_Vf_F,L007R1,1,1
8,F5SC,LL008100,"LECCO Germanedo (Ospedale)",LL008100,0,26i_P_N,L008A1,1,1
8,F5SC,LL008101,"LECCO Rancio, Don Bosco",LL008101,1,26i_P_N,L008R1,1,1
8,F5SC,LL008102,"LECCO Germanedo (Ospedale)",LL008102,0,26i_P_N,L008A1,1,1
8,F5SC,LL008103,"LECCO Rancio, Don Bosco",LL008103,1,26i_P_N,L008R1,1,1
8,F5SC,LL008104,"LECCO Germanedo (Ospedale)",LL008104,0,26i_Q_N,L008A1,1,1
8,F5SC,LL008105,"LECCO Rancio, Don Bosco",LL008105,1,26i_Q_N,L008R1,1,1
8,F5SC,LL008106,"LECCO Germanedo (Ospedale)",LL008106,0,26i_R_N,L008A1,1,1
8,F5SC,LL008107,"LECCO Rancio, Don Bosco",LL008107,1,26i_R_N,L008R1,1,1
8,F5SC,LL008108,"LECCO Germanedo (Ospedale)",LL008108,0,26i_P_N,L008A1,1,1
8,F5SC,LL008109,"LECCO Rancio, Don Bosco",LL008109,1,26i_P_N,L008R1,1,1
8,F5SC,LL008110,"LECCO Germanedo (Ospedale)",LL008110,0,26i_Q_N,L008A1,1,1
8,F5SC,LL008111,"LECCO Rancio, Don Bosco",LL008111,1,26i_Q_N,L008R1,1,1
8,F5SC,LL008112,"LECCO Germanedo (Ospedale)",LL008112,0,26i_R_N,L008A1,1,1
8,F5SC,LL008113,"LECCO Rancio, Don Bosco",LL008113,1,26i_R_N,L008R1,1,1
8,F5SC,LL008114,"LECCO Germanedo (Ospedale)",LL008114,0,26i_P_N,L008A1,1,1
8,F5SC,LL008115,"LECCO Rancio, Don Bosco",LL008115,1,26i_P_N,L008R1,1,1
8,F5SC,LL008116,"LECCO Germanedo (Ospedale)",LL008116,0,26i_Q_N,L008A1,1,1
8,F5SC,LL008117,"LECCO Rancio, Don Bosco",LL008117,1,26i_Q_N,L008R1,1,1
8,F5SC,LL008118,"LECCO Germanedo (Ospedale)",LL008118,0,26i_R_N,L008A1,1,1
8,F5SC,LL008119,"LECCO Rancio, Don Bosco",LL008119,1,26i_R_N,L008R1,1,1
8,F5SC,LL008120,"LECCO Germanedo (Ospedale)",LL008120,0,26i_P_N,L008A1,1,1
8,F5SC,LL008121,"LECCO Rancio, Don Bosco",LL008121,1,26i_P_N,L008R1,1,1
8,F5SC,LL008122,"LECCO Germanedo (Ospedale)",LL008122,0,26i_Q_N,L008A1,1,1
8,F5SC,LL008123,"LECCO Rancio, Don Bosco",LL008123,1,26i_Q_N,L008R1,1,1
8,F5SC,LL008124,"LECCO Germanedo (Ospedale)",LL008124,0,26i_R_N,L008A1,1,1
8,F5SC,LL008125,"LECCO Rancio, Don Bosco",LL008125,1,26i_R_N,L008R1,1,1
8,F5SC,LL008126,"LECCO Germanedo (Ospedale)",LL008126,0,26i_P_N,L008A1,1,1
8,F5SC,LL008127,"LECCO Rancio, Don Bosco",LL008127,1,26i_P_N,L008R1,1,1
8,F5SC,LL008128,"LECCO Germanedo (Ospedale)",LL008128,0,26i_Q_N,L008A1,1,1
8,F5SC,LL008129,"LECCO Rancio, Don Bosco",LL008129,1,26i_Q_N,L008R1,1,1
8,F5SC,LL008130,"LECCO Germanedo (Ospedale)",LL008130,0,26i_R_N,L008A1,1,1
8,F5SC,LL008131,"LECCO Rancio, Don Bosco",LL008131,1,26i_R_N,L008R1,1,1
8,F5SC,LL008132,"LECCO Germanedo (Ospedale)",LL008132,0,26i_P_N,L008A1,1,1
8,F5SC,LL008133,"LECCO Rancio, Don Bosco",LL008133,1,26i_P_N,L008R1,1,1
8,F5SC,LL008134,"LECCO Germanedo (Ospedale)",LL008134,0,26i_Q_N,L008A1,1,1
8,F5SC,LL008135,"LECCO Rancio, Don Bosco",LL008135,1,26i_Q_N,L008R1,1,1
8,F5SC,LL008136,"LECCO Germanedo (Ospedale)",LL008136,0,26i_R_N,L008A1,1,1
8,F5SC,LL008137,"LECCO Rancio, Don Bosco",LL008137,1,26i_R_N,L008R1,1,1
8,F5SC,LL008138,"LECCO Germanedo (Ospedale)",LL008138,0,26i_P_N,L008A1,1,1
8,F5SC,LL008139,"LECCO Rancio, Don Bosco",LL008139,1,26i_P_N,L008R1,1,1
8,F5SC,LL008140,"LECCO Germanedo (Ospedale)",LL008140,0,26i_Q_N,L008A1,1,1
8,F5SC,LL008141,"LECCO Rancio, Don Bosco",LL008141,1,26i_Q_N,L008R1,1,1
8,F5SC,LL008142,"LECCO Germanedo (Ospedale)",LL008142,0,26i_R_N,L008A1,1,1
8,F5SC,LL008143,"LECCO Rancio, Don Bosco",LL008143,1,26i_R_N,L008R1,1,1
8,F5SC,LL008144,"LECCO Germanedo (Ospedale)",LL008144,0,26i_P_N,L008A1,1,1
8,F5SC,LL008145,"LECCO Rancio, Don Bosco",LL008145,1,26i_P_N,L008R1,1,1
8,F5SC,LL008146,"LECCO Germanedo (Ospedale)",LL008146,0,26i_Q_N,L008A1,1,1
8,F5SC,LL008147,"LECCO Rancio, Don Bosco",LL008147,1,26i_Q_N,L008R1,1,1
8,F5SC,LL008148,"LECCO Germanedo (Ospedale)",LL008148,0,26i_R_N,L008A1,1,1
8,F5SC,LL008149,"LECCO Rancio, Don Bosco",LL008149,1,26i_R_N,L008R1,1,1
8,F5SC,LL008150,"LECCO Germanedo (Ospedale)",LL008150,0,26i_P_N,L008A1,1,1
8,F5SC,LL008151,"LECCO Rancio, Don Bosco",LL008151,1,26i_P_N,L008R1,1,1
8,F5SC,LL008152,"LECCO Germanedo (Ospedale)",LL008152,0,26i_Q_N,L008A1,1,1
8,F5SC,LL008153,"LECCO Rancio, Don Bosco",LL008153,1,26i_Q_N,L008R1,1,1
8,F5SC,LL008154,"LECCO Germanedo (Ospedale)",LL008154,0,26i_R_N,L008A1,1,1
8,F5SC,LL008155,"LECCO Rancio, Don Bosco",LL008155,1,26i_R_N,L008R1,1,1
8,F5SC,LL008156,"LECCO Germanedo (Ospedale)",LL008156,0,26i_P_N,L008A1,1,1
8,F5SC,LL008157,"LECCO Rancio, Don Bosco",LL008157,1,26i_P_N,L008R1,1,1
8,F5SC,LL008158,"LECCO Germanedo (Ospedale)",LL008158,0,26i_Q_N,L008A1,1,1
8,F5SC,LL008159,"LECCO Rancio, Don Bosco",LL008159,1,26i_Q_N,L008R1,1,1
8,F5SC,LL008160,"LECCO Germanedo (Ospedale)",LL008160,0,26i_P_N,L008A1,1,1
8,F5SC,LL008161,"LECCO Rancio, Don Bosco",LL008161,1,26i_P_N,L008R1,1,1
8,F5SC,LL008162,"LECCO Germanedo (Ospedale)",LL008162,0,26i_Q_N,L008A1,1,1
8,F5SC,LL008163,"LECCO Rancio, Don Bosco",LL008163,1,26i_Q_N,L008R1,1,1
8,F5SC,LL008164,"LECCO Germanedo (Ospedale)",LL008164,0,26i_P_N,L008A1,1,1
8,F5SC,LL008165,"LECCO Rancio, Don Bosco",LL008165,1,26i_P_N,L008R1,1,1
8,F5SC,LL008167,"LECCO Rancio, Don Bosco",LL008167,1,26i_Q_N,L008R1,1,1
8,SASC,LL008200,"LECCO Germanedo (Ospedale)",LL008200,0,26i_P_N,L008A1,1,1
8,SASC,LL008201,"LECCO Rancio, Don Bosco",LL008201,1,26i_P_N,L008R1,1,1
8,SASC,LL008202,"LECCO Germanedo (Ospedale)",LL008202,0,26i_P_N,L008A1,1,1
8,SASC,LL008203,"LECCO Rancio, Don Bosco",LL008203,1,26i_P_N,L008R1,1,1
8,SASC,LL008204,"LECCO Germanedo (Ospedale)",LL008204,0,26i_Q_N,L008A1,1,1
8,SASC,LL008205,"LECCO Rancio, Don Bosco",LL008205,1,26i_Q_N,L008R1,1,1
8,SASC,LL008206,"LECCO Germanedo (Ospedale)",LL008206,0,26i_R_N,L008A1,1,1
8,SASC,LL008207,"LECCO Rancio, Don Bosco",LL008207,1,26i_R_N,L008R1,1,1
8,SASC,LL008208,"LECCO Germanedo (Ospedale)",LL008208,0,26i_P_N,L008A1,1,1
8,SASC,LL008209,"LECCO Rancio, Don Bosco",LL008209,1,26i_P_N,L008R1,1,1
8,SASC,LL008210,"LECCO Germanedo (Ospedale)",LL008210,0,26i_Q_N,L008A1,1,1
8,SASC,LL008211,"LECCO Rancio, Don Bosco",LL008211,1,26i_Q_N,L008R1,1,1
8,SASC,LL008212,"LECCO Germanedo (Ospedale)",LL008212,0,26i_R_N,L008A1,1,1
8,SASC,LL008213,"LECCO Rancio, Don Bosco",LL008213,1,26i_R_N,L008R1,1,1
8,SASC,LL008214,"LECCO Germanedo (Ospedale)",LL008214,0,26i_P_N,L008A1,1,1
8,SASC,LL008215,"LECCO Rancio, Don Bosco",LL008215,1,26i_P_N,L008R1,1,1
8,SASC,LL008216,"LECCO Germanedo (Ospedale)",LL008216,0,26i_Q_N,L008A1,1,1
8,SASC,LL008217,"LECCO Rancio, Don Bosco",LL008217,1,26i_Q_N,L008R1,1,1
8,SASC,LL008218,"LECCO Germanedo (Ospedale)",LL008218,0,26i_R_N,L008A1,1,1
8,SASC,LL008219,"LECCO Rancio, Don Bosco",LL008219,1,26i_R_N,L008R1,1,1
8,SASC,LL008220,"LECCO Germanedo (Ospedale)",LL008220,0,26i_P_N,L008A1,1,1
8,SASC,LL008221,"LECCO Rancio, Don Bosco",LL008221,1,26i_P_N,L008R1,1,1
8,SASC,LL008222,"LECCO Germanedo (Ospedale)",LL008222,0,26i_Q_N,L008A1,1,1
8,SASC,LL008223,"LECCO Rancio, Don Bosco",LL008223,1,26i_Q_N,L008R1,1,1
8,SASC,LL008224,"LECCO Germanedo (Ospedale)",LL008224,0,26i_R_N,L008A1,1,1
8,SASC,LL008225,"LECCO Rancio, Don Bosco",LL008225,1,26i_R_N,L008R1,1,1
8,SASC,LL008226,"LECCO Germanedo (Ospedale)",LL008226,0,26i_P_N,L008A1,1,1
8,SASC,LL008227,"LECCO Rancio, Don Bosco",LL008227,1,26i_P_N,L008R1,1,1
8,SASC,LL008228,"LECCO Germanedo (Ospedale)",LL008228,0,26i_Q_N,L008A1,1,1
8,SASC,LL008229,"LECCO Rancio, Don Bosco",LL008229,1,26i_Q_N,L008R1,1,1
8,SASC,LL008230,"LECCO Germanedo (Ospedale)",LL008230,0,26i_R_N,L008A1,1,1
8,SASC,LL008231,"LECCO Rancio, Don Bosco",LL008231,1,26i_R_N,L008R1,1,1
8,SASC,LL008232,"LECCO Germanedo (Ospedale)",LL008232,0,26i_P_N,L008A1,1,1
8,SASC,LL008233,"LECCO Rancio, Don Bosco",LL008233,1,26i_P_N,L008R1,1,1
8,SASC,LL008234,"LECCO Germanedo (Ospedale)",LL008234,0,26i_Q_N,L008A1,1,1
8,SASC,LL008235,"LECCO Rancio, Don Bosco",LL008235,1,26i_Q_N,L008R1,1,1
8,SASC,LL008236,"LECCO Germanedo (Ospedale)",LL008236,0,26i_R_N,L008A1,1,1
8,SASC,LL008237,"LECCO Rancio, Don Bosco",LL008237,1,26i_R_N,L008R1,1,1
8,SASC,LL008238,"LECCO Germanedo (Ospedale)",LL008238,0,26i_P_N,L008A1,1,1
8,SASC,LL008239,"LECCO Rancio, Don Bosco",LL008239,1,26i_P_N,L008R1,1,1
8,SASC,LL008240,"LECCO Germanedo (Ospedale)",LL008240,0,26i_Q_N,L008A1,1,1
8,SASC,LL008241,"LECCO Rancio, Don Bosco",LL008241,1,26i_Q_N,L008R1,1,1
8,SASC,LL008242,"LECCO Germanedo (Ospedale)",LL008242,0,26i_R_N,L008A1,1,1
8,SASC,LL008243,"LECCO Rancio, Don Bosco",LL008243,1,26i_R_N,L008R1,1,1
8,SASC,LL008244,"LECCO Germanedo (Ospedale)",LL008244,0,26i_P_N,L008A1,1,1
8,SASC,LL008245,"LECCO Rancio, Don Bosco",LL008245,1,26i_P_N,L008R1,1,1
8,SASC,LL008246,"LECCO Germanedo (Ospedale)",LL008246,0,26i_Q_N,L008A1,1,1
8,SASC,LL008247,"LECCO Rancio, Don Bosco",LL008247,1,26i_Q_N,L008R1,1,1
8,SASC,LL008248,"LECCO Germanedo (Ospedale)",LL008248,0,26i_R_N,L008A1,1,1
8,SASC,LL008249,"LECCO Rancio, Don Bosco",LL008249,1,26i_R_N,L008R1,1,1
8,SASC,LL008250,"LECCO Germanedo (Ospedale)",LL008250,0,26i_P_N,L008A1,1,1
8,SASC,LL008251,"LECCO Rancio, Don Bosco",LL008251,1,26i_P_N,L008R1,1,1
8,SASC,LL008252,"LECCO Germanedo (Ospedale)",LL008252,0,26i_Q_N,L008A1,1,1
8,SASC,LL008253,"LECCO Rancio, Don Bosco",LL008253,1,26i_Q_N,L008R1,1,1
8,SASC,LL008254,"LECCO Germanedo (Ospedale)",LL008254,0,26i_R_N,L008A1,1,1
8,SASC,LL008255,"LECCO Rancio, Don Bosco",LL008255,1,26i_R_N,L008R1,1,1
8,SASC,LL008256,"LECCO Germanedo (Ospedale)",LL008256,0,26i_P_N,L008A1,1,1
8,SASC,LL008257,"LECCO Rancio, Don Bosco",LL008257,1,26i_P_N,L008R1,1,1
8,SASC,LL008258,"LECCO Germanedo (Ospedale)",LL008258,0,26i_Q_N,L008A1,1,1
8,SASC,LL008259,"LECCO Rancio, Don Bosco",LL008259,1,26i_Q_N,L008R1,1,1
8,SASC,LL008260,"LECCO Germanedo (Ospedale)",LL008260,0,26i_P_N,L008A1,1,1
8,SASC,LL008261,"LECCO Rancio, Don Bosco",LL008261,1,26i_P_N,L008R1,1,1
8,SASC,LL008262,"LECCO Germanedo (Ospedale)",LL008262,0,26i_Q_N,L008A1,1,1
8,SASC,LL008263,"LECCO Rancio, Don Bosco",LL008263,1,26i_Q_N,L008R1,1,1
8,SASC,LL008264,"LECCO Germanedo (Ospedale)",LL008264,0,26i_P_N,L008A1,1,1
8,SASC,LL008265,"LECCO Rancio, Don Bosco",LL008265,1,26i_P_N,L008R1,1,1
8,SASC,LL008267,"LECCO Rancio, Don Bosco",LL008267,1,26i_Q_N,L008R1,1,1
8,F5NS,LL008300,"LECCO Germanedo (Ospedale)",LL008300,0,26i_P_R,L008A1,1,1
8,F5NS,LL008301,"LECCO Rancio, Don Bosco",LL008301,1,26i_P_R,L008R1,1,1
8,F5NS,LL008302,"LECCO Germanedo (Ospedale)",LL008302,0,26i_P_R,L008A1,1,1
8,F5NS,LL008303,"LECCO Rancio, Don Bosco",LL008303,1,26i_P_R,L008R1,1,1
8,F5NS,LL008304,"LECCO Germanedo (Ospedale)",LL008304,0,26i_Q_R,L008A1,1,1
8,F5NS,LL008305,"LECCO Rancio, Don Bosco",LL008305,1,26i_Q_R,L008R1,1,1
8,F5NS,LL008306,"LECCO Germanedo (Ospedale)",LL008306,0,26i_P_R,L008A1,1,1
8,F5NS,LL008307,"LECCO Rancio, Don Bosco",LL008307,1,26i_P_R,L008R1,1,1
8,F5NS,LL008308,"LECCO Germanedo (Ospedale)",LL008308,0,26i_Q_R,L008A1,1,1
8,F5NS,LL008309,"LECCO Rancio, Don Bosco",LL008309,1,26i_Q_R,L008R1,1,1
8,F5NS,LL008310,"LECCO Germanedo (Ospedale)",LL008310,0,26i_P_R,L008A1,1,1
